physician_id,physician_experience,question_id,question_uncertainty,question_order,Di,A,oe_used,Df,F,R,ts_Di_lock,ts_oe_start,ts_Df_lock,ts_F_lock,oe_time_seconds
P032,Attending_lt10,Q008,Guideline-Direct,50,B,E,Yes,E,,E,2026-05-19T11:45:08Z,2026-05-19T11:45:08Z,2026-05-19T11:47:28Z,,140
P033,Attending_lt10,Q022,Evidence-Equipoise,1,A,A,Yes,A,,A,2026-05-19T13:00:19Z,2026-05-19T13:00:19Z,2026-05-19T13:02:54Z,,155
P033,Attending_lt10,Q046,Extrapolation-Required,2,C,E,Yes,B,,B,2026-05-19T13:03:18Z,2026-05-19T13:03:18Z,2026-05-19T13:05:45Z,,147
P033,Attending_lt10,Q014,Guideline-Direct,3,C,C,Yes,C,,C,2026-05-19T13:06:35Z,2026-05-19T13:06:35Z,2026-05-19T13:07:53Z,,78
P033,Attending_lt10,Q030,Evidence-Equipoise,4,D,D,No,,D,D,2026-05-19T13:08:33Z,,,2026-05-19T13:08:39Z,
P033,Attending_lt10,Q001,Guideline-Direct,5,C,E,Yes,D,,C,2026-05-19T13:09:22Z,2026-05-19T13:09:22Z,2026-05-19T13:10:11Z,,49
P033,Attending_lt10,Q011,Guideline-Direct,6,B,C,No,,B,B,2026-05-19T13:10:49Z,,,2026-05-19T13:11:02Z,
P033,Attending_lt10,Q044,Extrapolation-Required,7,D,D,Yes,D,,D,2026-05-19T13:11:24Z,2026-05-19T13:11:24Z,2026-05-19T13:14:56Z,,212
P033,Attending_lt10,Q036,Extrapolation-Required,8,D,D,Yes,B,,D,2026-05-19T13:15:43Z,2026-05-19T13:15:43Z,2026-05-19T13:16:51Z,,68
P033,Attending_lt10,Q005,Guideline-Direct,9,A,C,Yes,A,,C,2026-05-19T13:17:15Z,2026-05-19T13:17:15Z,2026-05-19T13:18:26Z,,71
P033,Attending_lt10,Q034,Evidence-Equipoise,10,C,C,No,,C,C,2026-05-19T13:18:57Z,,,2026-05-19T13:19:18Z,
P033,Attending_lt10,Q043,Extrapolation-Required,11,E,E,Yes,E,,E,2026-05-19T13:19:42Z,2026-05-19T13:19:42Z,2026-05-19T13:21:54Z,,132
P033,Attending_lt10,Q010,Guideline-Direct,12,B,B,Yes,C,,C,2026-05-19T13:22:33Z,2026-05-19T13:22:33Z,2026-05-19T13:25:16Z,,163
P033,Attending_lt10,Q047,Extrapolation-Required,13,A,A,Yes,A,,D,2026-05-19T13:25:59Z,2026-05-19T13:25:59Z,2026-05-19T13:26:29Z,,30
P033,Attending_lt10,Q008,Guideline-Direct,14,E,E,Yes,E,,E,2026-05-19T13:27:23Z,2026-05-19T13:27:23Z,2026-05-19T13:28:52Z,,89
P033,Attending_lt10,Q040,Extrapolation-Required,15,C,E,Yes,C,,C,2026-05-19T13:29:33Z,2026-05-19T13:29:33Z,2026-05-19T13:31:52Z,,139
P033,Attending_lt10,Q037,Extrapolation-Required,16,E,C,No,,E,A,2026-05-19T13:32:26Z,,,2026-05-19T13:32:51Z,
P033,Attending_lt10,Q006,Guideline-Direct,17,D,E,No,,E,D,2026-05-19T13:33:46Z,,,2026-05-19T13:33:57Z,
P033,Attending_lt10,Q025,Evidence-Equipoise,18,C,C,Yes,C,,C,2026-05-19T13:34:43Z,2026-05-19T13:34:43Z,2026-05-19T13:35:32Z,,49
P033,Attending_lt10,Q007,Guideline-Direct,19,E,E,Yes,E,,E,2026-05-19T13:36:14Z,2026-05-19T13:36:14Z,2026-05-19T13:37:15Z,,61
P033,Attending_lt10,Q050,Extrapolation-Required,20,A,A,Yes,A,,A,2026-05-19T13:38:00Z,2026-05-19T13:38:00Z,2026-05-19T13:40:40Z,,160
P033,Attending_lt10,Q027,Evidence-Equipoise,21,A,D,Yes,A,,C,2026-05-19T13:41:13Z,2026-05-19T13:41:13Z,2026-05-19T13:42:29Z,,76
P033,Attending_lt10,Q020,Evidence-Equipoise,22,C,A,Yes,C,,C,2026-05-19T13:43:18Z,2026-05-19T13:43:18Z,2026-05-19T13:45:25Z,,127
P033,Attending_lt10,Q015,Guideline-Direct,23,C,C,Yes,C,,C,2026-05-19T13:46:22Z,2026-05-19T13:46:22Z,2026-05-19T13:48:19Z,,117
P033,Attending_lt10,Q038,Extrapolation-Required,24,E,D,Yes,D,,D,2026-05-19T13:49:06Z,2026-05-19T13:49:06Z,2026-05-19T13:49:57Z,,51
P033,Attending_lt10,Q021,Evidence-Equipoise,25,A,C,No,,A,B,2026-05-19T13:50:45Z,,,2026-05-19T13:50:56Z,
P033,Attending_lt10,Q029,Evidence-Equipoise,26,B,B,No,,B,B,2026-05-19T13:51:42Z,,,2026-05-19T13:51:49Z,
P033,Attending_lt10,Q049,Extrapolation-Required,27,C,C,No,,C,C,2026-05-19T13:52:21Z,,,2026-05-19T13:52:44Z,
P033,Attending_lt10,Q018,Evidence-Equipoise,28,D,D,Yes,D,,D,2026-05-19T13:53:27Z,2026-05-19T13:53:27Z,2026-05-19T13:53:52Z,,25
P033,Attending_lt10,Q041,Extrapolation-Required,29,E,E,Yes,E,,E,2026-05-19T13:54:18Z,2026-05-19T13:54:18Z,2026-05-19T13:56:05Z,,107
P033,Attending_lt10,Q012,Guideline-Direct,30,D,D,No,,D,D,2026-05-19T13:56:50Z,,,2026-05-19T13:57:05Z,
P033,Attending_lt10,Q019,Evidence-Equipoise,31,B,B,No,,B,B,2026-05-19T13:57:35Z,,,2026-05-19T13:57:42Z,
P033,Attending_lt10,Q035,Extrapolation-Required,32,D,A,Yes,D,,A,2026-05-19T13:58:05Z,2026-05-19T13:58:05Z,2026-05-19T14:00:45Z,,160
P033,Attending_lt10,Q032,Evidence-Equipoise,33,E,E,No,,E,E,2026-05-19T14:01:10Z,,,2026-05-19T14:01:32Z,
P033,Attending_lt10,Q009,Guideline-Direct,34,D,A,No,,D,A,2026-05-19T14:02:17Z,,,2026-05-19T14:02:27Z,
P033,Attending_lt10,Q016,Guideline-Direct,35,A,A,No,,A,A,2026-05-19T14:02:53Z,,,2026-05-19T14:03:06Z,
P033,Attending_lt10,Q017,Guideline-Direct,36,D,D,Yes,D,,D,2026-05-19T14:03:46Z,2026-05-19T14:03:46Z,2026-05-19T14:06:02Z,,136
P033,Attending_lt10,Q024,Evidence-Equipoise,37,B,D,Yes,D,,D,2026-05-19T14:06:35Z,2026-05-19T14:06:35Z,2026-05-19T14:08:15Z,,100
P033,Attending_lt10,Q045,Extrapolation-Required,38,E,E,Yes,E,,E,2026-05-19T14:08:43Z,2026-05-19T14:08:43Z,2026-05-19T14:09:13Z,,30
P033,Attending_lt10,Q023,Evidence-Equipoise,39,C,C,No,,C,C,2026-05-19T14:09:52Z,,,2026-05-19T14:10:12Z,
P033,Attending_lt10,Q033,Evidence-Equipoise,40,A,C,Yes,A,,A,2026-05-19T14:10:58Z,2026-05-19T14:10:58Z,2026-05-19T14:13:06Z,,128
P033,Attending_lt10,Q042,Extrapolation-Required,41,A,A,Yes,A,,A,2026-05-19T14:13:54Z,2026-05-19T14:13:54Z,2026-05-19T14:15:14Z,,80
P033,Attending_lt10,Q048,Extrapolation-Required,42,A,A,Yes,A,,E,2026-05-19T14:16:01Z,2026-05-19T14:16:01Z,2026-05-19T14:19:28Z,,207
P033,Attending_lt10,Q002,Guideline-Direct,43,C,B,Yes,C,,B,2026-05-19T14:20:03Z,2026-05-19T14:20:03Z,2026-05-19T14:21:52Z,,109
P033,Attending_lt10,Q026,Evidence-Equipoise,44,C,C,No,,B,C,2026-05-19T14:22:23Z,,,2026-05-19T14:22:35Z,
P033,Attending_lt10,Q003,Guideline-Direct,45,B,B,Yes,B,,B,2026-05-19T14:23:21Z,2026-05-19T14:23:21Z,2026-05-19T14:25:18Z,,117
P033,Attending_lt10,Q013,Guideline-Direct,46,C,D,No,,C,C,2026-05-19T14:25:49Z,,,2026-05-19T14:26:07Z,
P033,Attending_lt10,Q028,Evidence-Equipoise,47,E,E,Yes,E,,E,2026-05-19T14:26:50Z,2026-05-19T14:26:50Z,2026-05-19T14:28:36Z,,106
P033,Attending_lt10,Q031,Evidence-Equipoise,48,E,E,Yes,E,,E,2026-05-19T14:29:04Z,2026-05-19T14:29:04Z,2026-05-19T14:30:09Z,,65
P033,Attending_lt10,Q004,Guideline-Direct,49,B,B,Yes,D,,B,2026-05-19T14:30:50Z,2026-05-19T14:30:50Z,2026-05-19T14:31:26Z,,36
P033,Attending_lt10,Q039,Extrapolation-Required,50,B,B,Yes,D,,B,2026-05-19T14:32:19Z,2026-05-19T14:32:19Z,2026-05-19T14:34:44Z,,145
P034,Attending_lt10,Q049,Extrapolation-Required,1,C,E,Yes,C,,C,2026-05-19T16:00:25Z,2026-05-19T16:00:25Z,2026-05-19T16:02:13Z,,108
P034,Attending_lt10,Q045,Extrapolation-Required,2,E,E,Yes,E,,E,2026-05-19T16:02:54Z,2026-05-19T16:02:54Z,2026-05-19T16:06:12Z,,198
P034,Attending_lt10,Q021,Evidence-Equipoise,3,B,B,No,,B,B,2026-05-19T16:06:50Z,,,2026-05-19T16:07:09Z,
P034,Attending_lt10,Q027,Evidence-Equipoise,4,C,C,No,,C,C,2026-05-19T16:07:39Z,,,2026-05-19T16:08:01Z,
P034,Attending_lt10,Q032,Evidence-Equipoise,5,E,E,Yes,E,,E,2026-05-19T16:08:24Z,2026-05-19T16:08:24Z,2026-05-19T16:10:02Z,,98
P034,Attending_lt10,Q020,Evidence-Equipoise,6,A,C,No,,A,C,2026-05-19T16:10:48Z,,,2026-05-19T16:11:01Z,
P034,Attending_lt10,Q001,Guideline-Direct,7,D,C,Yes,C,,C,2026-05-19T16:11:42Z,2026-05-19T16:11:42Z,2026-05-19T16:14:12Z,,150
P034,Attending_lt10,Q007,Guideline-Direct,8,D,E,No,,D,E,2026-05-19T16:15:06Z,,,2026-05-19T16:15:22Z,
P034,Attending_lt10,Q004,Guideline-Direct,9,D,B,No,,D,B,2026-05-19T16:15:54Z,,,2026-05-19T16:16:05Z,
P034,Attending_lt10,Q044,Extrapolation-Required,10,D,E,Yes,D,,D,2026-05-19T16:16:49Z,2026-05-19T16:16:49Z,2026-05-19T16:18:56Z,,127
P034,Attending_lt10,Q011,Guideline-Direct,11,B,B,No,,B,B,2026-05-19T16:19:36Z,,,2026-05-19T16:19:47Z,
P034,Attending_lt10,Q008,Guideline-Direct,12,C,E,Yes,C,,E,2026-05-19T16:20:28Z,2026-05-19T16:20:28Z,2026-05-19T16:23:19Z,,171
P034,Attending_lt10,Q025,Evidence-Equipoise,13,C,A,No,,C,C,2026-05-19T16:23:54Z,,,2026-05-19T16:24:18Z,
P034,Attending_lt10,Q005,Guideline-Direct,14,C,C,Yes,C,,C,2026-05-19T16:25:04Z,2026-05-19T16:25:04Z,2026-05-19T16:27:06Z,,122
P034,Attending_lt10,Q003,Guideline-Direct,15,C,B,Yes,C,,B,2026-05-19T16:27:32Z,2026-05-19T16:27:32Z,2026-05-19T16:28:53Z,,81
P034,Attending_lt10,Q029,Evidence-Equipoise,16,B,B,Yes,B,,B,2026-05-19T16:29:43Z,2026-05-19T16:29:43Z,2026-05-19T16:30:51Z,,68
P034,Attending_lt10,Q002,Guideline-Direct,17,E,A,No,,E,B,2026-05-19T16:31:27Z,,,2026-05-19T16:31:41Z,
P034,Attending_lt10,Q022,Evidence-Equipoise,18,A,A,Yes,A,,A,2026-05-19T16:32:00Z,2026-05-19T16:32:00Z,2026-05-19T16:32:36Z,,36
P034,Attending_lt10,Q009,Guideline-Direct,19,A,A,No,,B,A,2026-05-19T16:33:13Z,,,2026-05-19T16:33:35Z,
P034,Attending_lt10,Q019,Evidence-Equipoise,20,E,B,No,,E,B,2026-05-19T16:34:10Z,,,2026-05-19T16:34:18Z,
P034,Attending_lt10,Q047,Extrapolation-Required,21,D,D,Yes,D,,D,2026-05-19T16:34:46Z,2026-05-19T16:34:46Z,2026-05-19T16:35:24Z,,38
P034,Attending_lt10,Q043,Extrapolation-Required,22,E,A,No,,E,E,2026-05-19T16:36:11Z,,,2026-05-19T16:36:24Z,
P034,Attending_lt10,Q013,Guideline-Direct,23,C,C,Yes,C,,C,2026-05-19T16:36:54Z,2026-05-19T16:36:54Z,2026-05-19T16:39:00Z,,126
P034,Attending_lt10,Q042,Extrapolation-Required,24,B,A,Yes,B,,A,2026-05-19T16:39:31Z,2026-05-19T16:39:31Z,2026-05-19T16:40:33Z,,62
P034,Attending_lt10,Q017,Guideline-Direct,25,E,C,Yes,E,,D,2026-05-19T16:41:14Z,2026-05-19T16:41:14Z,2026-05-19T16:44:22Z,,188
P034,Attending_lt10,Q048,Extrapolation-Required,26,E,E,Yes,B,,E,2026-05-19T16:45:12Z,2026-05-19T16:45:12Z,2026-05-19T16:46:09Z,,57
P034,Attending_lt10,Q014,Guideline-Direct,27,C,A,No,,C,C,2026-05-19T16:47:01Z,,,2026-05-19T16:47:22Z,
P034,Attending_lt10,Q040,Extrapolation-Required,28,D,B,No,,D,C,2026-05-19T16:48:10Z,,,2026-05-19T16:48:28Z,
P034,Attending_lt10,Q023,Evidence-Equipoise,29,C,C,Yes,C,,C,2026-05-19T16:49:10Z,2026-05-19T16:49:10Z,2026-05-19T16:52:07Z,,177
P034,Attending_lt10,Q050,Extrapolation-Required,30,A,A,Yes,B,,A,2026-05-19T16:52:38Z,2026-05-19T16:52:38Z,2026-05-19T16:55:12Z,,154
P034,Attending_lt10,Q035,Extrapolation-Required,31,A,A,No,,A,A,2026-05-19T16:56:01Z,,,2026-05-19T16:56:11Z,
P034,Attending_lt10,Q046,Extrapolation-Required,32,E,B,No,,E,B,2026-05-19T16:56:50Z,,,2026-05-19T16:57:05Z,
P034,Attending_lt10,Q018,Evidence-Equipoise,33,D,C,Yes,D,,D,2026-05-19T16:57:36Z,2026-05-19T16:57:36Z,2026-05-19T17:02:59Z,,323
P034,Attending_lt10,Q037,Extrapolation-Required,34,A,A,Yes,A,,A,2026-05-19T17:03:27Z,2026-05-19T17:03:27Z,2026-05-19T17:03:54Z,,27
P034,Attending_lt10,Q026,Evidence-Equipoise,35,B,C,Yes,C,,C,2026-05-19T17:04:17Z,2026-05-19T17:04:17Z,2026-05-19T17:04:52Z,,35
P034,Attending_lt10,Q016,Guideline-Direct,36,A,A,No,,A,A,2026-05-19T17:05:34Z,,,2026-05-19T17:05:41Z,
P034,Attending_lt10,Q041,Extrapolation-Required,37,E,C,Yes,E,,E,2026-05-19T17:06:34Z,2026-05-19T17:06:34Z,2026-05-19T17:09:29Z,,175
P034,Attending_lt10,Q038,Extrapolation-Required,38,D,D,Yes,D,,D,2026-05-19T17:09:58Z,2026-05-19T17:09:58Z,2026-05-19T17:11:22Z,,84
P034,Attending_lt10,Q012,Guideline-Direct,39,D,D,Yes,D,,D,2026-05-19T17:11:53Z,2026-05-19T17:11:53Z,2026-05-19T17:14:19Z,,146
P034,Attending_lt10,Q034,Evidence-Equipoise,40,A,C,Yes,C,,C,2026-05-19T17:15:00Z,2026-05-19T17:15:00Z,2026-05-19T17:16:35Z,,95
P034,Attending_lt10,Q033,Evidence-Equipoise,41,D,A,No,,D,A,2026-05-19T17:17:18Z,,,2026-05-19T17:17:26Z,
P034,Attending_lt10,Q039,Extrapolation-Required,42,C,B,Yes,B,,B,2026-05-19T17:18:01Z,2026-05-19T17:18:01Z,2026-05-19T17:21:04Z,,183
P034,Attending_lt10,Q028,Evidence-Equipoise,43,E,E,Yes,E,,E,2026-05-19T17:21:33Z,2026-05-19T17:21:33Z,2026-05-19T17:22:00Z,,27
P034,Attending_lt10,Q036,Extrapolation-Required,44,D,D,Yes,D,,D,2026-05-19T17:22:31Z,2026-05-19T17:22:31Z,2026-05-19T17:24:13Z,,102
P034,Attending_lt10,Q031,Evidence-Equipoise,45,E,E,Yes,D,,E,2026-05-19T17:25:06Z,2026-05-19T17:25:06Z,2026-05-19T17:25:55Z,,49
P034,Attending_lt10,Q006,Guideline-Direct,46,C,D,Yes,C,,D,2026-05-19T17:26:40Z,2026-05-19T17:26:40Z,2026-05-19T17:28:50Z,,130
P034,Attending_lt10,Q024,Evidence-Equipoise,47,A,D,Yes,D,,D,2026-05-19T17:29:23Z,2026-05-19T17:29:23Z,2026-05-19T17:31:31Z,,128
P034,Attending_lt10,Q030,Evidence-Equipoise,48,C,D,Yes,D,,D,2026-05-19T17:32:02Z,2026-05-19T17:32:02Z,2026-05-19T17:32:32Z,,30
P034,Attending_lt10,Q010,Guideline-Direct,49,D,C,Yes,C,,C,2026-05-19T17:33:24Z,2026-05-19T17:33:24Z,2026-05-19T17:34:16Z,,52
P034,Attending_lt10,Q015,Guideline-Direct,50,C,C,Yes,C,,C,2026-05-19T17:34:52Z,2026-05-19T17:34:52Z,2026-05-19T17:36:19Z,,87
P035,Attending_lt10,Q046,Extrapolation-Required,1,A,B,Yes,A,,B,2026-05-19T19:00:34Z,2026-05-19T19:00:34Z,2026-05-19T19:02:22Z,,108
P035,Attending_lt10,Q018,Evidence-Equipoise,2,D,B,Yes,D,,D,2026-05-19T19:03:04Z,2026-05-19T19:03:04Z,2026-05-19T19:04:06Z,,62
P035,Attending_lt10,Q025,Evidence-Equipoise,3,C,C,Yes,C,,C,2026-05-19T19:04:55Z,2026-05-19T19:04:55Z,2026-05-19T19:05:52Z,,57
P035,Attending_lt10,Q035,Extrapolation-Required,4,A,A,No,,E,A,2026-05-19T19:06:34Z,,,2026-05-19T19:06:50Z,
P035,Attending_lt10,Q022,Evidence-Equipoise,5,A,A,Yes,A,,A,2026-05-19T19:07:39Z,2026-05-19T19:07:39Z,2026-05-19T19:10:41Z,,182
P035,Attending_lt10,Q040,Extrapolation-Required,6,E,C,Yes,C,,C,2026-05-19T19:11:14Z,2026-05-19T19:11:14Z,2026-05-19T19:14:51Z,,217
P035,Attending_lt10,Q016,Guideline-Direct,7,A,A,Yes,A,,A,2026-05-19T19:15:28Z,2026-05-19T19:15:28Z,2026-05-19T19:17:39Z,,131
P035,Attending_lt10,Q030,Evidence-Equipoise,8,B,D,Yes,B,,D,2026-05-19T19:18:21Z,2026-05-19T19:18:21Z,2026-05-19T19:19:26Z,,65
P035,Attending_lt10,Q006,Guideline-Direct,9,C,D,Yes,D,,D,2026-05-19T19:20:13Z,2026-05-19T19:20:13Z,2026-05-19T19:21:19Z,,66
P035,Attending_lt10,Q031,Evidence-Equipoise,10,D,E,No,,D,E,2026-05-19T19:22:09Z,,,2026-05-19T19:22:31Z,
P035,Attending_lt10,Q009,Guideline-Direct,11,E,A,Yes,E,,A,2026-05-19T19:23:21Z,2026-05-19T19:23:21Z,2026-05-19T19:26:09Z,,168
P035,Attending_lt10,Q019,Evidence-Equipoise,12,E,B,No,,E,B,2026-05-19T19:26:32Z,,,2026-05-19T19:26:37Z,
P035,Attending_lt10,Q027,Evidence-Equipoise,13,A,C,Yes,A,,C,2026-05-19T19:27:24Z,2026-05-19T19:27:24Z,2026-05-19T19:28:39Z,,75
P035,Attending_lt10,Q015,Guideline-Direct,14,C,B,No,,A,C,2026-05-19T19:29:21Z,,,2026-05-19T19:29:42Z,
P035,Attending_lt10,Q029,Evidence-Equipoise,15,B,D,Yes,E,,B,2026-05-19T19:30:08Z,2026-05-19T19:30:08Z,2026-05-19T19:31:28Z,,80
P035,Attending_lt10,Q043,Extrapolation-Required,16,A,E,Yes,E,,E,2026-05-19T19:31:56Z,2026-05-19T19:31:56Z,2026-05-19T19:32:42Z,,46
P035,Attending_lt10,Q021,Evidence-Equipoise,17,B,A,Yes,B,,B,2026-05-19T19:33:18Z,2026-05-19T19:33:18Z,2026-05-19T19:34:16Z,,58
P035,Attending_lt10,Q026,Evidence-Equipoise,18,C,A,Yes,C,,C,2026-05-19T19:34:50Z,2026-05-19T19:34:50Z,2026-05-19T19:37:47Z,,177
P035,Attending_lt10,Q004,Guideline-Direct,19,A,B,No,,A,B,2026-05-19T19:38:17Z,,,2026-05-19T19:38:29Z,
P035,Attending_lt10,Q045,Extrapolation-Required,20,D,B,Yes,E,,E,2026-05-19T19:38:57Z,2026-05-19T19:38:57Z,2026-05-19T19:44:15Z,,318
P035,Attending_lt10,Q048,Extrapolation-Required,21,B,E,Yes,E,,E,2026-05-19T19:44:46Z,2026-05-19T19:44:46Z,2026-05-19T19:48:32Z,,226
P035,Attending_lt10,Q012,Guideline-Direct,22,E,D,No,,E,D,2026-05-19T19:49:07Z,,,2026-05-19T19:49:13Z,
P035,Attending_lt10,Q038,Extrapolation-Required,23,C,D,Yes,D,,D,2026-05-19T19:49:35Z,2026-05-19T19:49:35Z,2026-05-19T19:50:31Z,,56
P035,Attending_lt10,Q041,Extrapolation-Required,24,E,B,Yes,E,,E,2026-05-19T19:51:15Z,2026-05-19T19:51:15Z,2026-05-19T19:52:49Z,,94
P035,Attending_lt10,Q003,Guideline-Direct,25,D,E,No,,D,B,2026-05-19T19:53:24Z,,,2026-05-19T19:53:31Z,
P035,Attending_lt10,Q024,Evidence-Equipoise,26,D,D,No,,D,D,2026-05-19T19:54:11Z,,,2026-05-19T19:54:29Z,
P035,Attending_lt10,Q049,Extrapolation-Required,27,C,C,No,,C,C,2026-05-19T19:54:49Z,,,2026-05-19T19:55:10Z,
P035,Attending_lt10,Q050,Extrapolation-Required,28,A,A,Yes,A,,A,2026-05-19T19:55:41Z,2026-05-19T19:55:41Z,2026-05-19T19:57:48Z,,127
P035,Attending_lt10,Q010,Guideline-Direct,29,C,C,No,,C,C,2026-05-19T19:58:31Z,,,2026-05-19T19:58:44Z,
P035,Attending_lt10,Q042,Extrapolation-Required,30,A,A,Yes,A,,A,2026-05-19T19:59:36Z,2026-05-19T19:59:36Z,2026-05-19T20:00:47Z,,71
P035,Attending_lt10,Q005,Guideline-Direct,31,B,C,No,,B,C,2026-05-19T20:01:29Z,,,2026-05-19T20:01:51Z,
P035,Attending_lt10,Q033,Evidence-Equipoise,32,A,A,Yes,E,,A,2026-05-19T20:02:34Z,2026-05-19T20:02:34Z,2026-05-19T20:05:25Z,,171
P035,Attending_lt10,Q011,Guideline-Direct,33,C,B,No,,C,B,2026-05-19T20:06:01Z,,,2026-05-19T20:06:13Z,
P035,Attending_lt10,Q036,Extrapolation-Required,34,C,D,Yes,D,,D,2026-05-19T20:06:39Z,2026-05-19T20:06:39Z,2026-05-19T20:11:09Z,,270
P035,Attending_lt10,Q028,Evidence-Equipoise,35,E,C,Yes,E,,E,2026-05-19T20:11:51Z,2026-05-19T20:11:51Z,2026-05-19T20:13:22Z,,91
P035,Attending_lt10,Q034,Evidence-Equipoise,36,B,C,No,,E,C,2026-05-19T20:13:51Z,,,2026-05-19T20:14:09Z,
P035,Attending_lt10,Q044,Extrapolation-Required,37,D,A,Yes,D,,D,2026-05-19T20:14:40Z,2026-05-19T20:14:40Z,2026-05-19T20:19:24Z,,284
P035,Attending_lt10,Q037,Extrapolation-Required,38,A,E,Yes,E,,A,2026-05-19T20:19:53Z,2026-05-19T20:19:53Z,2026-05-19T20:21:45Z,,112
P035,Attending_lt10,Q001,Guideline-Direct,39,B,C,Yes,B,,C,2026-05-19T20:22:30Z,2026-05-19T20:22:30Z,2026-05-19T20:25:29Z,,179
P035,Attending_lt10,Q032,Evidence-Equipoise,40,E,D,No,,E,E,2026-05-19T20:26:06Z,,,2026-05-19T20:26:21Z,
P035,Attending_lt10,Q002,Guideline-Direct,41,D,B,No,,D,B,2026-05-19T20:26:57Z,,,2026-05-19T20:27:05Z,
P035,Attending_lt10,Q007,Guideline-Direct,42,E,E,Yes,E,,E,2026-05-19T20:27:48Z,2026-05-19T20:27:48Z,2026-05-19T20:29:26Z,,98
P035,Attending_lt10,Q014,Guideline-Direct,43,A,B,Yes,A,,C,2026-05-19T20:29:48Z,2026-05-19T20:29:48Z,2026-05-19T20:31:08Z,,80
P035,Attending_lt10,Q017,Guideline-Direct,44,D,D,No,,D,D,2026-05-19T20:31:54Z,,,2026-05-19T20:32:19Z,
P035,Attending_lt10,Q039,Extrapolation-Required,45,B,C,Yes,B,,B,2026-05-19T20:32:48Z,2026-05-19T20:32:48Z,2026-05-19T20:33:46Z,,58
P035,Attending_lt10,Q023,Evidence-Equipoise,46,C,B,Yes,C,,C,2026-05-19T20:34:15Z,2026-05-19T20:34:15Z,2026-05-19T20:39:10Z,,295
P035,Attending_lt10,Q020,Evidence-Equipoise,47,B,C,No,,B,C,2026-05-19T20:39:44Z,,,2026-05-19T20:39:53Z,
P035,Attending_lt10,Q047,Extrapolation-Required,48,B,D,No,,C,D,2026-05-19T20:40:14Z,,,2026-05-19T20:40:30Z,
P035,Attending_lt10,Q008,Guideline-Direct,49,E,E,No,,E,E,2026-05-19T20:41:07Z,,,2026-05-19T20:41:24Z,
P035,Attending_lt10,Q013,Guideline-Direct,50,D,E,No,,D,C,2026-05-19T20:42:13Z,,,2026-05-19T20:42:23Z,
P036,Attending_lt10,Q048,Extrapolation-Required,1,E,E,No,,E,E,2026-05-19T22:00:28Z,,,2026-05-19T22:00:44Z,
P036,Attending_lt10,Q038,Extrapolation-Required,2,D,D,Yes,E,,D,2026-05-19T22:01:32Z,2026-05-19T22:01:32Z,2026-05-19T22:05:23Z,,231
P036,Attending_lt10,Q009,Guideline-Direct,3,D,E,Yes,D,,A,2026-05-19T22:06:00Z,2026-05-19T22:06:00Z,2026-05-19T22:06:49Z,,49
P036,Attending_lt10,Q043,Extrapolation-Required,4,B,E,Yes,E,,E,2026-05-19T22:07:25Z,2026-05-19T22:07:25Z,2026-05-19T22:09:31Z,,126
P036,Attending_lt10,Q050,Extrapolation-Required,5,A,A,Yes,A,,A,2026-05-19T22:09:54Z,2026-05-19T22:09:54Z,2026-05-19T22:13:03Z,,189
P036,Attending_lt10,Q019,Evidence-Equipoise,6,B,E,Yes,B,,B,2026-05-19T22:13:31Z,2026-05-19T22:13:31Z,2026-05-19T22:14:43Z,,72
P036,Attending_lt10,Q029,Evidence-Equipoise,7,C,B,Yes,B,,B,2026-05-19T22:15:08Z,2026-05-19T22:15:08Z,2026-05-19T22:16:06Z,,58
P036,Attending_lt10,Q040,Extrapolation-Required,8,A,C,Yes,A,,C,2026-05-19T22:16:31Z,2026-05-19T22:16:31Z,2026-05-19T22:18:38Z,,127
P036,Attending_lt10,Q031,Evidence-Equipoise,9,E,B,No,,E,E,2026-05-19T22:19:28Z,,,2026-05-19T22:19:44Z,
P036,Attending_lt10,Q010,Guideline-Direct,10,B,C,No,,B,C,2026-05-19T22:20:18Z,,,2026-05-19T22:20:24Z,
P036,Attending_lt10,Q001,Guideline-Direct,11,C,C,No,,C,C,2026-05-19T22:20:52Z,,,2026-05-19T22:21:13Z,
P036,Attending_lt10,Q032,Evidence-Equipoise,12,E,E,Yes,E,,E,2026-05-19T22:21:40Z,2026-05-19T22:21:40Z,2026-05-19T22:23:05Z,,85
P036,Attending_lt10,Q014,Guideline-Direct,13,E,C,No,,E,C,2026-05-19T22:23:47Z,,,2026-05-19T22:24:06Z,
P036,Attending_lt10,Q021,Evidence-Equipoise,14,B,D,Yes,A,,B,2026-05-19T22:24:34Z,2026-05-19T22:24:34Z,2026-05-19T22:26:36Z,,122
P036,Attending_lt10,Q011,Guideline-Direct,15,B,B,No,,B,B,2026-05-19T22:27:09Z,,,2026-05-19T22:27:17Z,
P036,Attending_lt10,Q006,Guideline-Direct,16,D,D,No,,D,D,2026-05-19T22:27:55Z,,,2026-05-19T22:28:05Z,
P036,Attending_lt10,Q008,Guideline-Direct,17,E,A,Yes,D,,E,2026-05-19T22:28:45Z,2026-05-19T22:28:45Z,2026-05-19T22:31:03Z,,138
P036,Attending_lt10,Q035,Extrapolation-Required,18,B,C,Yes,B,,A,2026-05-19T22:31:47Z,2026-05-19T22:31:47Z,2026-05-19T22:32:31Z,,44
